campaign_id,date,channel,region,product,impressions,clicks,spend,revenue
870,2024-10-25,TV,West,Product_A,65852,6399,9175,23125
871,2023-06-15,Email,South,Product_D,46068,3286,1493,4924
872,2024-09-08,Partners,West,Product_B,39455,4388,3933,12645
873,2024-10-30,Partners,East,Product_D,22237,2158,1608,5967
874,2023-05-13,Google Ads,South,Product_B,80396,6343,15885,61047
875,2023-08-29,Google Ads,Central,Product_A,3376,203,248,637
876,2024-05-30,Social Media,North,Product_C,57442,1490,1278,3682
877,2023-12-15,Email,North,Product_C,20815,2695,1817,4171
878,2023-02-21,TV,West,Product_A,14879,1777,2444,6782
879,2024-07-29,Social Media,Central,Product_A,22895,2248,4535,13605
880,2023-10-27,Partners,West,Product_D,97017,12793,7241,20786
881,2023-05-06,Google Ads,West,Product_D,1863,82,208,490
882,2023-03-29,Email,East,Product_D,48270,4736,1407,4844
883,2023-08-22,Google Ads,West,Product_D,54648,7417,21393,66220
884,2023-01-31,TV,South,Product_A,95060,11680,22306,33943
885,2023-06-18,TV,North,Product_D,5861,600,855,2359
886,2024-10-08,Partners,Central,Product_C,55959,3708,4832,12299
887,2023-11-18,Email,North,Product_C,70178,6698,1594,4346
888,2024-07-11,Billboard,Central,Product_D,92418,5391,6869,24987
889,2023-11-05,Social Media,North,Product_C,52117,5811,10355,24341
890,2023-10-18,Google Ads,North,Product_C,69332,4000,8502,16354
891,2024-07-06,Billboard,East,Product_B,40838,4562,6771,8850
892,2024-01-17,Email,Central,Product_C,17228,287,155,246
893,2023-01-06,TV,East,Product_B,98748,14660,19130,76944
894,2024-06-30,Billboard,South,Product_C,40216,2004,2488,9024
895,2024-01-22,Billboard,South,Product_A,43971,3618,1921,6438
896,2023-05-31,Partners,West,Product_D,11740,269,254,384
897,2023-03-21,Email,Central,Product_D,78101,6892,4254,16446
898,2024-10-13,TV,West,Product_D,96907,14173,24350,35174
899,2024-12-29,TV,South,Product_A,92025,3659,4234,18050
900,2024-01-14,Social Media,Central,Product_D,15461,416,615,779
901,2024-01-16,Email,East,Product_C,39532,3084,1926,3765
902,2023-02-19,Email,East,Product_B,24996,3116,1381,2267
903,2023-02-15,TV,West,Product_C,75155,5511,5183,15204
904,2024-09-12,Google Ads,South,Product_D,59973,6201,5937,14852
905,2024-10-01,Partners,Central,Product_D,51755,2204,1991,7240
906,2024-03-29,Partners,East,Product_A,22707,2475,2848,11177
907,2024-07-28,Partners,North,Product_A,26221,3768,4177,18066
908,2024-06-18,Google Ads,West,Product_A,16765,1712,3212,10851
909,2023-07-30,Google Ads,Central,Product_D,12094,1487,3057,5566
910,2023-01-24,Email,West,Product_B,55386,740,345,639
911,2023-04-12,Billboard,South,Product_C,19878,707,863,2068
912,2024-11-25,Google Ads,North,Product_C,24784,342,253,558
913,2024-02-27,Email,East,Product_D,16855,290,85,214
914,2024-06-04,Billboard,West,Product_A,36296,671,575,1433
915,2024-02-22,Partners,South,Product_A,36279,3176,3717,7547
916,2024-10-29,Google Ads,East,Product_D,59455,1292,2746,7064
917,2024-01-18,Billboard,South,Product_B,71455,10244,14890,31178
918,2024-04-20,Billboard,East,Product_B,1071,19,26,48
919,2024-11-27,TV,East,Product_B,77697,9921,8433,16380
920,2023-03-13,Email,North,Product_D,92544,2518,588,1475
921,2024-03-18,Google Ads,Central,Product_C,90404,12869,27339,121422
922,2023-10-07,Google Ads,East,Product_C,28606,2127,4336,7444
923,2024-10-23,Social Media,Central,Product_D,1560,212,352,1103
924,2024-12-21,TV,West,Product_A,86078,8709,10989,48780
925,2024-03-31,Partners,North,Product_C,50332,6334,5391,12158
926,2024-12-14,Social Media,North,Product_D,49559,6991,8740,12778
927,2023-10-15,Partners,East,Product_B,12792,1589,1947,5708
928,2024-05-20,Email,North,Product_C,65597,8962,5145,8509
929,2024-10-15,TV,North,Product_C,75593,6050,4070,9233
930,2024-11-19,Partners,Central,Product_B,9566,883,1231,2821
931,2023-08-22,Billboard,East,Product_B,89864,1189,1740,5939
932,2024-11-28,Billboard,West,Product_A,56982,5683,8136,16749
933,2024-03-18,TV,East,Product_A,90151,7442,8877,18002
934,2023-08-18,Social Media,East,Product_D,70784,5155,2367,3522
935,2024-08-08,Social Media,South,Product_D,10757,1488,1196,2049
936,2024-10-02,Social Media,North,Product_D,57616,7094,10758,29702
937,2023-09-14,Google Ads,North,Product_D,32242,4650,12080,43440
938,2023-08-31,Social Media,Central,Product_D,13539,1320,1969,2485
939,2023-02-04,TV,East,Product_A,17716,330,555,968
940,2024-03-18,Social Media,North,Product_A,74303,1286,2546,6824
941,2024-02-25,Google Ads,Central,Product_A,60429,3852,9662,38305
942,2023-12-14,Partners,North,Product_D,68792,3848,2383,4425
943,2023-03-11,Billboard,South,Product_B,84540,6868,4989,14465
944,2023-07-10,Google Ads,South,Product_A,8928,248,496,1505
945,2024-01-02,Email,Central,Product_B,20321,1538,787,2247
946,2024-06-14,Billboard,South,Product_A,32114,2601,3387,11773
947,2023-07-20,Google Ads,South,Product_A,45767,1670,2908,9207
948,2024-12-10,Email,Central,Product_C,81753,4246,1474,3183
949,2023-02-13,TV,South,Product_A,84724,3492,2683,6923
950,2023-12-06,Partners,West,Product_B,53469,1913,3320,5947
951,2023-01-31,Billboard,North,Product_B,39086,2800,2961,10256
952,2023-01-31,Google Ads,South,Product_C,23825,968,1189,2781
953,2023-09-09,Google Ads,South,Product_A,24078,3082,8585,14747
954,2024-01-24,Partners,North,Product_C,28556,1505,1032,3987
955,2024-06-23,Billboard,West,Product_A,16531,499,703,1998
956,2024-01-23,Partners,East,Product_C,79584,5581,6923,30480
957,2024-08-24,Google Ads,Central,Product_C,20472,1143,831,3548
958,2024-06-04,Billboard,West,Product_B,96328,2061,1782,4159
959,2024-06-04,TV,Central,Product_C,66350,5483,3763,12535
960,2024-05-09,Partners,West,Product_D,36171,3304,4108,15564
961,2023-08-01,Google Ads,South,Product_D,31721,2075,2768,10743
962,2024-01-19,Email,Central,Product_A,18606,2143,700,1640
963,2023-02-12,TV,Central,Product_C,56850,4159,4541,10967
964,2023-10-07,TV,North,Product_B,58892,2516,3604,6476
965,2024-05-28,Billboard,Central,Product_A,37231,5202,2174,2637
966,2023-07-25,Email,South,Product_C,33771,1768,1130,3135
967,2024-12-23,Billboard,South,Product_C,2118,249,158,485
968,2024-02-20,Billboard,North,Product_D,86733,7092,8605,15127
969,2023-08-21,Partners,South,Product_D,31634,2600,3770,14503
970,2024-04-17,Email,North,Product_C,25621,1794,1282,3141
971,2024-07-25,Social Media,East,Product_B,76695,10148,10148,33936
972,2024-11-05,Email,East,Product_B,55938,3893,2341,8887
973,2023-11-03,Email,Central,Product_A,75393,9043,6359,15235
974,2023-12-05,Billboard,Central,Product_D,50980,1967,1512,3486
975,2023-04-22,Email,Central,Product_D,84755,11464,2360,4287
976,2023-02-02,Partners,Central,Product_D,4517,163,72,244
977,2023-08-27,Email,Central,Product_A,60593,1093,504,1182
978,2024-02-25,TV,South,Product_A,17926,1525,1776,3780
979,2023-07-31,Google Ads,South,Product_C,57649,7177,15757,31236
980,2023-11-14,Billboard,South,Product_D,37102,1418,2111,6593
981,2024-09-11,Google Ads,Central,Product_C,75609,10063,17152,57612
982,2023-10-22,Partners,West,Product_C,92791,11874,17327,51262
983,2023-06-29,TV,South,Product_B,81967,9233,10456,31992
984,2024-08-05,Social Media,West,Product_A,32417,4343,3188,12083
985,2024-11-13,Social Media,South,Product_D,54907,8177,11816,35151
986,2023-04-18,Billboard,East,Product_D,60105,1988,1091,1258
987,2024-10-16,Partners,West,Product_D,46043,5268,8155,14354
988,2023-04-28,Partners,South,Product_C,88856,10201,10493,18038
989,2023-09-06,Partners,West,Product_B,62707,7829,11964,16383
990,2023-04-13,Google Ads,East,Product_A,71078,8088,8122,18244
991,2023-10-07,Google Ads,West,Product_C,24322,981,669,1769
992,2024-12-14,Social Media,Central,Product_A,52199,5566,6952,15185
993,2024-01-22,Google Ads,South,Product_C,32265,1226,782,870
994,2023-07-16,Partners,North,Product_B,13661,1660,2510,3855
995,2024-03-01,Billboard,North,Product_C,43294,3839,2024,4186
996,2024-03-14,Social Media,South,Product_B,14878,891,679,1513
997,2024-02-03,Google Ads,West,Product_B,9652,985,1249,2775
998,2023-08-12,TV,East,Product_D,14344,1574,2622,10392
999,2023-09-15,Social Media,Central,Product_C,83689,8995,15023,65918
1000,2023-12-07,Google Ads,East,Product_D,9849,560,1153,3174
1001,2024-10-17,Partners,South,Product_A,31488,408,576,877
1002,2024-03-14,Google Ads,Central,Product_A,8854,259,465,862
1003,2024-10-19,Social Media,South,Product_D,97895,13003,8993,24180
1004,2023-02-10,Billboard,West,Product_C,99376,1323,1741,3426
1005,2024-07-06,Social Media,South,Product_B,80700,10666,14811,31271
1006,2023-03-08,TV,North,Product_B,7829,773,484,734
1007,2024-08-29,Billboard,South,Product_B,67509,1413,1653,4267
1008,2023-09-08,TV,South,Product_B,40728,2034,2272,6057
1009,2024-05-07,Social Media,East,Product_D,50508,1691,2104,6633
1010,2023-06-09,TV,North,Product_D,57019,7387,11923,47943
1011,2023-06-06,Billboard,South,Product_C,50866,3810,3216,8338
1012,2023-03-15,Email,South,Product_D,26652,843,222,340
1013,2024-01-19,TV,West,Product_D,52727,7691,7668,22654
1014,2024-08-25,Social Media,West,Product_A,17315,1106,1623,3099
1015,2023-09-19,Partners,East,Product_D,84228,8960,11872,46628
1016,2023-09-10,Google Ads,West,Product_A,48371,4756,10574,37289
1017,2023-09-25,Billboard,West,Product_B,34330,1532,1522,3828
1018,2023-04-30,Social Media,West,Product_D,93545,8611,17840,40572
1019,2024-03-09,Google Ads,West,Product_C,91680,4795,14013,40987
1020,2023-11-12,Partners,West,Product_A,15322,1517,2180,4043
1021,2023-08-03,Partners,West,Product_C,1841,272,406,453
1022,2024-12-14,TV,Central,Product_D,86789,4371,4762,7503
1023,2023-05-18,Google Ads,West,Product_B,66878,9549,16057,46067
1024,2023-03-02,Partners,South,Product_B,34993,5165,8110,26329
1025,2023-04-22,Partners,South,Product_A,39420,867,454,541
1026,2023-08-29,TV,West,Product_A,2246,41,65,103
1027,2023-02-12,Social Media,South,Product_A,50239,4743,10559,45254
1028,2024-04-29,Email,Central,Product_D,45112,2792,1909,9084
1029,2024-01-05,Partners,West,Product_D,81059,1460,1238,2188
1030,2024-04-12,Partners,West,Product_B,4365,411,643,1582
1031,2023-09-12,Email,West,Product_D,68490,4646,1220,6165
1032,2023-11-26,Social Media,East,Product_A,97444,5415,6767,19192
1033,2024-09-19,Social Media,East,Product_D,63406,9394,18720,80345
1034,2023-10-28,Billboard,South,Product_B,69164,9176,11395,26970
1035,2024-05-24,Social Media,East,Product_D,23027,3120,6767,18754
1036,2023-09-07,Google Ads,South,Product_A,14824,1050,2433,5814
1037,2024-01-28,Email,South,Product_C,88285,6769,4660,6583
1038,2024-07-01,Partners,West,Product_A,91673,5187,3440,12685
1039,2023-03-08,Partners,East,Product_D,95036,10835,14790,54294
1040,2024-03-23,Google Ads,South,Product_C,16163,820,711,1763
1041,2023-07-12,Partners,North,Product_C,17700,2291,3861,7963
1042,2023-03-05,Billboard,Central,Product_B,51875,7634,5218,13943
1043,2023-05-10,Billboard,Central,Product_B,14970,978,925,1929
1044,2023-10-31,Google Ads,West,Product_D,20323,1914,1818,6790
1045,2024-12-20,Social Media,Central,Product_C,41487,3332,5629,14855
1046,2024-08-10,TV,South,Product_D,39206,4256,4267,15178
1047,2023-08-04,Partners,South,Product_A,24464,3179,4349,11623
1048,2023-06-13,Social Media,Central,Product_D,45225,3126,4070,9020
1049,2023-03-15,Billboard,East,Product_C,92275,12847,14662,31913
1050,2023-11-28,Billboard,North,Product_C,60969,6197,6151,15852
1051,2023-05-29,Google Ads,South,Product_B,97379,9852,14475,40109
1052,2023-06-01,TV,West,Product_B,8383,196,383,546
1053,2024-06-11,Partners,East,Product_D,20473,2001,1832,2452
1054,2024-05-15,Email,Central,Product_B,86563,9896,6091,26711
1055,2023-04-02,TV,West,Product_C,83881,8509,8404,11339
1056,2024-05-15,Partners,Central,Product_B,4018,370,640,1927
1057,2023-04-07,Billboard,South,Product_D,64463,9669,11054,19243
1058,2023-11-30,Social Media,Central,Product_B,54127,6701,3253,9607
1059,2024-06-26,TV,North,Product_A,99763,11514,22395,67781
1060,2024-09-05,Partners,South,Product_A,73708,5352,4228,7060
1061,2024-10-30,Google Ads,North,Product_C,99706,1485,4383,11128
1062,2024-07-11,Google Ads,West,Product_A,33550,1747,5015,16416
1063,2024-11-05,Billboard,West,Product_B,76637,6028,4072,19964
1064,2024-09-12,Billboard,Central,Product_B,91168,2175,2792,4749
1065,2023-11-03,Google Ads,South,Product_B,78566,4735,4301,9786
1066,2023-09-19,Email,West,Product_B,53436,3946,2828,11408
1067,2023-05-27,Billboard,South,Product_A,83518,9401,14049,37147
1068,2024-01-17,Billboard,Central,Product_B,56009,7002,4758,15308
1069,2024-09-10,Google Ads,North,Product_C,17334,1463,3279,7408
1070,2023-04-02,Email,East,Product_C,20179,2656,758,1070
1071,2023-08-16,TV,North,Product_A,24033,2011,3621,12742
1072,2023-04-08,Billboard,East,Product_C,73291,3514,1471,2122
1073,2024-02-03,Google Ads,East,Product_D,63503,5900,7208,26151
1074,2024-11-04,Google Ads,South,Product_D,75391,8516,6190,26350
1075,2024-12-25,Google Ads,Central,Product_D,93639,6937,11470,26841
1076,2023-10-21,Email,West,Product_B,41001,4058,820,2158
1077,2023-04-03,Partners,North,Product_A,96676,4215,2027,4471
1078,2023-10-20,Billboard,West,Product_A,56572,5927,8409,15461
1079,2024-12-02,Partners,Central,Product_A,54145,646,398,1003
1080,2024-03-11,Partners,Central,Product_C,33011,4924,6281,31025
1081,2024-06-24,Partners,Central,Product_A,80609,5869,3438,15232
1082,2023-08-19,Google Ads,North,Product_C,18474,1513,4366,10353
1083,2024-01-18,Social Media,East,Product_B,71663,9252,18448,40634
1084,2023-09-29,Google Ads,North,Product_D,29503,4107,11622,45722
1085,2023-02-06,TV,Central,Product_D,8536,510,706,1495
1086,2023-01-06,Email,South,Product_D,47469,533,217,440
1087,2023-06-07,TV,North,Product_D,1905,60,87,168
1088,2023-11-03,Email,West,Product_B,71310,8815,1897,5928
1089,2023-06-15,Google Ads,East,Product_D,1761,106,285,462
1090,2023-02-11,Google Ads,West,Product_D,98507,5552,3752,15072
1091,2024-11-12,Email,North,Product_D,65103,5665,3568,10491
1092,2024-02-14,Billboard,West,Product_B,15382,2216,2772,4561
1093,2023-01-14,Partners,South,Product_A,89907,11344,10794,22767
1094,2024-05-06,Email,East,Product_D,11828,1378,411,778
1095,2023-09-13,Email,North,Product_C,92875,4144,2661,5969
1096,2023-04-16,Partners,Central,Product_B,25729,3832,4512,11663
1097,2023-05-16,TV,North,Product_C,26189,3668,3969,9107
1098,2023-02-22,TV,West,Product_C,92771,9153,7050,16294
1099,2024-06-06,TV,North,Product_C,15425,735,623,1408
1100,2023-11-24,Social Media,South,Product_A,1070,18,32,63
1101,2024-09-13,Social Media,West,Product_B,34064,4863,5370,9204
1102,2023-01-14,Partners,Central,Product_B,44412,2686,3986,14096
1103,2024-09-11,Email,South,Product_C,28529,2619,529,1006
1104,2024-09-08,Social Media,North,Product_B,26287,2856,6043,10480
1105,2023-12-18,Email,West,Product_B,70934,7867,1386,2826
1106,2023-09-16,Billboard,East,Product_C,59783,5869,2587,6632
1107,2024-06-20,Billboard,North,Product_B,79532,3847,5620,15918
1108,2023-03-04,Partners,South,Product_D,65884,6974,10937,34346
1109,2024-06-05,TV,Central,Product_D,53540,5086,3718,5852
1110,2024-08-29,Partners,North,Product_D,67036,7312,7934,14912
1111,2024-12-26,Email,Central,Product_A,23427,968,455,1099
1112,2023-10-12,Google Ads,East,Product_A,85202,12542,37311,58153
1113,2024-10-26,Email,Central,Product_C,43540,942,540,1758
1114,2024-02-23,Billboard,East,Product_C,8505,830,259,704
1115,2023-10-14,Google Ads,East,Product_A,71436,7288,19554,78993
1116,2024-12-05,TV,East,Product_B,58958,2410,2000,6999
1117,2024-02-09,Google Ads,West,Product_B,96657,10794,16026,45512
1118,2023-07-05,TV,South,Product_B,25754,2311,4412,7482
1119,2023-11-14,Google Ads,South,Product_D,91094,8662,6641,9452
1120,2024-10-22,TV,North,Product_B,96258,11075,4638,7548
1121,2023-04-23,Social Media,North,Product_B,33550,3952,3682,15009
1122,2023-01-10,Social Media,Central,Product_C,93727,2052,1437,6034
1123,2023-06-17,Email,East,Product_D,21252,937,446,992
1124,2023-01-22,Social Media,North,Product_C,14443,1178,2303,5327
1125,2023-01-25,Google Ads,West,Product_D,20316,1208,1556,6574
1126,2024-12-04,Partners,North,Product_D,23224,3453,2293,7754
1127,2023-03-20,Billboard,East,Product_A,48250,6719,9432,37477
1128,2023-07-02,TV,Central,Product_C,79592,2816,3042,12630
1129,2024-10-01,Email,East,Product_A,36532,5051,2763,12562
1130,2024-12-29,Social Media,North,Product_B,86964,2654,1900,5857
1131,2024-05-04,Social Media,North,Product_D,96251,4715,2889,9319
1132,2024-01-30,Email,East,Product_D,56552,4376,3210,10434
1133,2023-05-22,Partners,South,Product_D,55874,4855,5361,14961
1134,2023-08-24,TV,North,Product_D,70067,6369,9614,36354
1135,2023-08-29,Email,North,Product_B,3248,197,85,119
1136,2023-12-24,Email,South,Product_C,61344,1851,1225,6006
1137,2023-09-06,Google Ads,South,Product_A,98910,2897,8427,25451
1138,2023-01-27,Partners,West,Product_C,8088,875,1118,2264
1139,2023-06-11,Social Media,South,Product_C,19517,411,241,837
1140,2023-06-03,Google Ads,West,Product_B,99055,8305,23893,72460
1141,2024-03-30,Partners,North,Product_C,15583,495,783,1423
1142,2024-05-30,Google Ads,North,Product_D,56524,5945,16065,55518
1143,2024-08-08,Billboard,East,Product_B,56531,7937,4970,7965
1144,2023-05-09,Partners,South,Product_D,82139,1465,1317,6021
1145,2024-09-11,Social Media,West,Product_D,42050,4262,5025,9026
1146,2024-01-16,Partners,West,Product_B,36378,915,419,1522
1147,2023-01-29,Google Ads,East,Product_B,71984,1792,1986,3779
1148,2023-07-12,Billboard,South,Product_A,32501,1549,2280,6893
1149,2024-05-10,Social Media,North,Product_C,13217,1878,873,1815
1150,2024-02-12,Billboard,South,Product_C,99545,6439,4681,9431
1151,2023-12-06,TV,Central,Product_A,66821,8222,5264,14518
1152,2024-08-23,Social Media,East,Product_B,20862,2201,1302,5074
1153,2023-08-26,Google Ads,South,Product_B,66748,5492,12900,50775
1154,2023-12-16,TV,South,Product_C,39121,2364,4183,13307
1155,2024-11-30,TV,South,Product_B,81004,7692,14867,56236
1156,2023-04-10,Social Media,South,Product_C,72714,9558,18019,67308
1157,2024-04-10,Email,South,Product_C,22164,433,214,378
1158,2024-12-28,TV,East,Product_D,34557,4037,4470,21527
1159,2024-08-05,TV,North,Product_C,38568,2550,4516,13315
1160,2024-01-11,Billboard,Central,Product_C,49979,1083,861,2772
1161,2024-11-29,Social Media,Central,Product_A,98129,11842,20244,46571
1162,2023-04-18,Email,West,Product_B,75728,4990,966,2332
1163,2023-04-06,Email,West,Product_D,85211,7235,4637,6643
1164,2023-04-21,TV,West,Product_B,53628,3004,2726,10790
1165,2024-12-20,Partners,West,Product_A,37487,2760,3072,9363
1166,2023-08-07,Email,Central,Product_A,79784,9445,1770,7315
1167,2024-04-29,Google Ads,North,Product_B,4007,574,1286,3024
1168,2023-03-27,Google Ads,North,Product_C,54093,1159,3125,7818
1169,2023-08-08,Partners,East,Product_B,8044,184,296,802
1170,2023-06-18,Google Ads,East,Product_D,64127,4910,11063,23521
1171,2023-12-30,Partners,Central,Product_D,2301,203,325,735
1172,2024-08-15,Billboard,South,Product_C,88040,13037,18600,71310
1173,2023-11-21,Social Media,South,Product_D,20331,1624,1655,6360
1174,2023-09-27,Billboard,North,Product_D,17478,1726,1841,3915
1175,2023-07-12,TV,Central,Product_B,79766,5013,4797,23886
1176,2024-08-13,Social Media,East,Product_C,3122,163,163,448
1177,2024-05-26,Partners,West,Product_D,54790,3245,4898,16134
1178,2023-12-10,Social Media,South,Product_D,57149,3556,5138,9419
1179,2023-10-19,Partners,West,Product_C,93024,9009,14821,70030
1180,2023-04-17,Social Media,North,Product_D,14588,1159,2089,6060
1181,2024-03-30,Billboard,Central,Product_A,88518,4477,3602,7208
1182,2024-01-26,Social Media,South,Product_D,17310,1022,1920,6357
1183,2024-10-22,Partners,West,Product_A,50105,5987,6349,15082
1184,2023-11-11,TV,South,Product_A,55336,806,356,1490
1185,2024-06-15,Partners,Central,Product_C,44920,1520,1749,4654
1186,2024-02-05,Google Ads,Central,Product_D,7760,948,1883,3711
1187,2023-06-27,TV,East,Product_B,58331,2469,3792,5308
1188,2024-08-13,TV,East,Product_B,43258,1666,915,2556
1189,2024-08-30,Google Ads,North,Product_A,75946,4825,11491,20403
1190,2024-10-08,Email,South,Product_B,86527,11742,3853,9265
1191,2024-01-23,Email,North,Product_C,11874,1673,880,2854
1192,2023-04-16,Social Media,West,Product_A,15034,448,412,600
1193,2024-01-06,Google Ads,West,Product_A,65361,7932,12635,36908
1194,2023-08-04,Partners,West,Product_D,42102,4155,4077,6820
1195,2023-07-02,Partners,Central,Product_A,16362,2399,4177,12092
1196,2024-07-13,Social Media,South,Product_C,16937,626,315,494
1197,2023-06-06,Google Ads,East,Product_A,29437,415,387,737
1198,2023-05-10,Email,East,Product_D,27114,3889,1396,3522
1199,2024-05-22,TV,Central,Product_D,26304,1184,848,3465
1200,2024-02-07,Social Media,Central,Product_C,22712,2752,5962,19938
1201,2024-03-09,Billboard,East,Product_C,82646,2070,1572,2865
1202,2024-10-09,Social Media,West,Product_B,5424,781,707,1896
1203,2024-10-22,Billboard,East,Product_D,4924,128,162,338
1204,2023-09-09,Social Media,South,Product_C,49754,1507,1531,2596
1205,2023-12-03,Google Ads,West,Product_C,31493,2791,4257,12999
1206,2023-04-16,Billboard,East,Product_A,76228,10288,8293,25043
1207,2023-11-24,Google Ads,South,Product_A,65740,5246,15615,30874
1208,2023-06-25,Billboard,East,Product_D,31988,2901,1862,7026
1209,2023-01-05,TV,East,Product_B,53797,816,1022,2599
1210,2023-01-17,Social Media,West,Product_A,55405,6164,5821,18521
1211,2024-07-23,Email,West,Product_A,52554,2721,2014,5970
1212,2023-05-05,Email,Central,Product_A,4838,200,129,308
1213,2024-12-05,Partners,West,Product_B,23307,520,709,2978
1214,2024-07-04,Social Media,North,Product_C,6646,169,364,551
1215,2024-09-19,TV,East,Product_B,19056,1747,1033,1872
1216,2024-08-21,TV,West,Product_A,69388,5819,7707,31247
1217,2023-11-26,Partners,West,Product_B,13032,611,467,825
1218,2023-09-06,Partners,South,Product_A,10849,1584,688,874
1219,2024-01-30,Google Ads,West,Product_A,45623,1788,3606,12352
1220,2023-11-16,Partners,West,Product_B,67127,1664,885,3125
1221,2024-04-08,Billboard,Central,Product_B,53455,1941,1229,2076
1222,2024-08-14,Partners,North,Product_B,61418,8148,11350,29490
1223,2023-07-11,Email,North,Product_D,87754,7399,2672,4943
1224,2023-12-29,TV,South,Product_B,53026,4258,5163,7280
1225,2023-04-11,Social Media,West,Product_D,26419,1351,1587,4821
1226,2024-05-20,Billboard,West,Product_A,90281,1533,917,1253
1227,2023-02-06,Billboard,East,Product_B,9630,813,512,2124
1228,2024-02-19,TV,West,Product_A,29821,3362,6075,10858
1229,2023-07-28,Email,East,Product_C,97191,1014,264,1068
1230,2023-11-09,Partners,South,Product_B,42302,4458,2600,5896
1231,2023-01-14,Partners,West,Product_D,44785,578,990,2941
1232,2023-01-10,Billboard,East,Product_D,77435,785,1058,2062
1233,2023-01-18,Billboard,East,Product_B,69848,5618,6775,17702
1234,2023-12-10,TV,West,Product_C,72527,3338,3933,6714
1235,2023-12-28,Email,East,Product_D,15779,754,348,850
1236,2024-02-25,Google Ads,South,Product_C,66251,949,1884,5849
1237,2023-07-31,Partners,North,Product_B,50516,5022,8545,34940
1238,2024-04-05,Billboard,South,Product_C,90006,5295,3692,13908
1239,2023-10-10,Email,South,Product_A,76958,6372,2268,6599
1240,2024-04-10,Billboard,East,Product_C,15442,2250,2022,6367
1241,2023-06-03,Billboard,East,Product_B,40799,3188,1203,2616
1242,2023-08-11,Email,Central,Product_A,7972,624,95,271
1243,2023-02-21,Email,South,Product_C,38128,4572,2062,8327
1244,2023-03-30,Partners,East,Product_B,97082,3644,4260,6026
1245,2024-04-29,Email,South,Product_D,56386,3714,2571,12015
1246,2024-09-03,Email,South,Product_D,89987,11935,7550,16192
1247,2023-09-14,Google Ads,West,Product_B,40460,2132,2800,10440
1248,2023-07-07,TV,West,Product_A,19167,1604,2423,7429
1249,2024-01-02,TV,East,Product_D,62151,4280,4521,7345
1250,2024-03-07,Social Media,South,Product_C,32804,2993,3356,12701
1251,2023-10-28,Social Media,West,Product_B,53814,5586,7167,24685
1252,2023-02-25,Social Media,North,Product_C,86181,2153,3272,12088
1253,2024-12-08,Email,North,Product_A,98055,9006,4111,15171
1254,2024-06-12,Google Ads,Central,Product_D,18878,779,1730,5530
1255,2023-11-15,Partners,North,Product_D,82744,8794,4490,7154
1256,2023-05-04,Billboard,North,Product_B,27777,680,224,578
1257,2023-05-05,Email,West,Product_D,25123,3136,2054,7024
1258,2024-11-28,TV,Central,Product_A,57669,1757,763,1622
1259,2023-09-04,Google Ads,Central,Product_B,63411,4899,6342,11689
1260,2024-01-12,Partners,East,Product_D,51570,5552,2777,6741
1261,2023-01-29,Email,West,Product_A,74952,4835,2409,4163
1262,2024-11-03,Billboard,West,Product_A,47494,6876,5923,16968
1263,2023-06-12,Email,Central,Product_B,46722,6370,2962,6632
1264,2023-06-05,Email,Central,Product_C,61225,6742,4193,10657
1265,2023-11-07,TV,North,Product_D,50351,7288,9979,21903
1266,2024-06-03,Partners,Central,Product_C,17963,1934,2271,7043
1267,2024-02-18,Social Media,North,Product_A,97059,3133,1954,4348
1268,2024-05-02,Email,South,Product_B,14819,2014,512,2203
1269,2024-03-06,Social Media,North,Product_C,16004,243,437,1052
1270,2024-10-08,Social Media,South,Product_C,15111,1629,1840,7632
1271,2023-07-24,Google Ads,East,Product_D,58345,6128,6993,22535
1272,2024-06-25,Google Ads,North,Product_A,83459,12049,10011,12430
1273,2023-01-06,Email,West,Product_A,45657,1641,964,3952
1274,2024-05-23,Google Ads,South,Product_D,66647,3951,8235,18671
1275,2023-03-10,TV,West,Product_D,10288,922,556,1181
1276,2024-05-25,Google Ads,North,Product_C,3954,163,465,1505
1277,2024-12-21,Email,North,Product_B,38757,793,392,1793
1278,2024-05-27,Email,West,Product_A,72557,7810,1691,5661
1279,2023-09-27,Partners,North,Product_A,45308,3126,1971,5393
1280,2023-07-29,Billboard,East,Product_A,31882,2521,3193,9903
1281,2023-02-06,Email,North,Product_D,79400,9011,6376,23409
1282,2023-05-13,Email,North,Product_A,5666,450,128,299
1283,2023-08-22,Social Media,North,Product_A,26712,2264,4524,16568
1284,2024-07-19,TV,North,Product_D,50444,5415,5889,11831
1285,2024-03-24,Social Media,Central,Product_C,47109,1748,2160,2981
1286,2024-08-25,Social Media,South,Product_D,98973,11417,21737,44917
1287,2023-01-16,Partners,South,Product_A,11041,197,189,370
1288,2024-09-08,Partners,South,Product_C,18002,1707,1741,2345
1289,2023-09-14,Billboard,South,Product_D,93439,10552,7685,24223
1290,2024-12-31,Email,East,Product_C,86674,3830,2626,6182
1291,2023-04-17,Social Media,East,Product_D,93471,13373,17721,37487
1292,2024-06-17,Google Ads,East,Product_B,17088,1061,2715,6480
1293,2024-12-16,TV,West,Product_A,3790,302,137,279
1294,2023-03-28,Social Media,East,Product_D,65927,833,948,2065
1295,2024-01-24,Google Ads,West,Product_A,87560,4616,8769,14868
1296,2024-09-15,Email,East,Product_B,4584,264,170,420
